comment,sentiment
افسردگی داشتم والان روبه بهبودهستم,satisfied
باسلام مشکل پوستی بود که با یه نسخه خوب شدم . . خیلی دکتر خوبیه,satisfied
باسلام . . . دکترمحمدفکورازبهترین دکترباتجربه اهوازمیباشدکه با مراجعه به مطبش مچ پامو درست کرد که هیچ دکتری به پاش نمیرسه به نظرم,satisfied
ازهمه نظرعالیه,satisfied
با اینکه دو جلسه رفتم واقعا نسبت به مشاورین دیگه واقعا قویترند,satisfied
الرژی شدید داشتم توسط ایشان درمان شدم و نتیجه بسیار عالی گرفتم خدا نگهدارشون باشه,satisfied
باسلام عفونت مثانه داشتم ک خداروشکر ب نتیجه رسیدم و کامل بهبود پیدا کردم,satisfied
استاد و بسیار مسلط,satisfied
اگه بینی و خون ریزی داشتم الان خیلی بهتر هستم,satisfied
اضافه وزن شدید حدود 7کیلو کم کردم و قیافم ب سنم میخوره الان,satisfied
برای جوش صورت تحت نظر بودم و بعداز استفاده داروهای خانم دکتر خوب شدم,satisfied
باسلام دکترروحی بسیار عالی هستند هم از نظر طبابت و هم از نظر اینکه به بیماران کاملا موضوع را توضیح داده و تشریح میکند و به همه سوالات بیمار پاسخ میدهند با تشکر ازایشان و آرزوی موفقیت روزافزون برای ایشان . رضا شادفر,satisfied
ایشون خیلی خبره هستن,satisfied
اکوی قلب جنین مثبت,satisfied
التهاب شبکیه داشتم با خوردن کورتون حل نشد اما با تزریق کورتون تا حدودی بهتر شد,satisfied
ایشان به جرات بهترین پزشک به لحاظ تخصص و اخلاق هستند . زنده و پاینده باشند .,satisfied
بدون عمل خوب شدم,satisfied
با آسم شدید تحت نظر آقای دکتر قرار گرفتم که الان خیلی بهتر شدم,satisfied
با سلام مشکلم خارش پوستی بود که حدو 4یا 5 سال بود که درگیرش بودم وبا معرفی دوستان پیش خانم دکتر آمدم وبا یکبار مراجعه مشکل چند ساله ام حل شد متشکرم از ایشان,satisfied
بخاطر قد کوتاه پسرم مراجعه کرده_بودیم که به لطف خدا ومداوای دکتر زنبوری عزیز حل شد,satisfied
ایشان فوق اعاده هستند,satisfied
برادرم مشکل آلرژی داشت وبا انجام تست مشخص شد که به چه چیزهایی آلرژی دارن,satisfied
اضطراب شدید بله تجویزشون عالیه,satisfied
اقای دکترعالی هستن,satisfied
افسردگی بعد زایمان داشتم وتحت نظر ایشون درمان شدم,satisfied
ایشان بهترین دکتر روی زمبن هستند من دخترم بدنیا آمده تا الان که 11 سالش هست من پیش ایشان می برمش دکتر دلسوز و پنچه طلا و عزیز,satisfied
ایشان پزشک خوب و با وجدانی هستند,satisfied
اقای دکتر بهترین هستند در جراحی زانو ازسون واقعا ممنونم,satisfied
برای جراحی زیبایی مراجعه کردم ( لبیاپلاستی ) واقعا نتیجه عالی بود و خیلی برای من تاثیر گذار بود,satisfied
بارداری وعالی بود بسیار بسیار با حوصله و خوش برخورد ومهربون,satisfied
ایشان بی نظیر هستند دارای شخصیتی والا و پزشکی حاذق هستند,satisfied
باسلام بکی از پزشک های عالی و با اخلاق زنجان می باشند . که هم خودم وپدرم را دو بار جراحی کرده_اند که بسیار از شان تشکر میکنم,satisfied
آنژیو شدم و عالی بود,satisfied
باسلام من برا اگزما پوستی رفتم پیششون ی دوره خیلی خوب بودن,satisfied
آلرژی بارداری . ظرف دو نوبت بهبودی کامل یافتند,satisfied
از نظر من دکتر خوبیه,satisfied
اضافه وزن ، توی دوره هستم ولی برنامشون عالیه و به سرعت دارم وزن کم میکنم,satisfied
آلرژی گوش داشتم که با یک مرتبه مراجعه برطرف شد,satisfied
با سلام ایشان دکتر بسیار متعهد کار بلد و باشخصیت هستند که من مثل ایشون دکتری دلسوز ندیدم,satisfied
بد نیستم,satisfied
ایشون پزشکی مهربان وخوش اخلاق باتجربه هستند ، دخترم رو عمل کردندوازایشان خیلی راضی ام,satisfied
آسم داشتم که ایشون ویزیت مناسبی برام داشتند,satisfied
با سلام من بیمار آقای دکتر هستم که با تشخیص بموقع ایشان بهبودی نسبی پیدا کرده و در حال ادامه درمان نزد ایشان می باشم,satisfied
اگر بگم معجزه میکنه شاید باور نکنید,satisfied
انحراف بینی داشتم عمل کردم پیششون الان راضی ام,satisfied
ایشون کارشون عالی من فرزند اولم رو زیر نظر خانم دکتر به دنیا اوردم نتیجه عالی,satisfied
ایشان دکتر بسیار حاذقی هستند ، دکتر بسیار متین و با وقاری هستند و خیلی با حوصله بیماران را ویزیت میکنند . حدود هجده سال هست که بیمار ایشان هستم ، خداوند به خودشون و خانواده شون سلامتی و طول عمر با عزت عنایت کنه ، و انشاالله عاقبت بخیر بشن,satisfied
با سلام . جهت چکاب قلب بوده_است,satisfied
برای تیرویید نتیجه خوبی گرفتم,satisfied
ازجناب دکتربه خاطرعمل جراحی که اعزامی ازساوه بودبه نام زهراشیخ زاده نهایت تشکروقدردانی روداریم وبراشون ازخداسلامتی اجرمعنوی خواهانیم♥️♥️♥️♥️,satisfied
برا چکاپ چشم دخترم رفتم پیششون ، اخلاق ورفتارشون عالی بود به مناسبت عید قربان تا غدیر هم ویزیت رایگان بود,satisfied
ایشان را بمن معرفی کرده ان . که دکتر خوبی هستند,satisfied
با صبر و حوصله به تمام حرفها گوش میکنند و با صبر هستند,satisfied
برادرم کیست مغزداشتی دکتر عملش کرد دستش درد نکند خیلی عالی دکتر کیانی,satisfied
پزشکی با اخلاق . با شخصیت و فوق العاده تشخیص درست . به صراحت میتونم بگم از بهترینهای پزشکان ایران هستند .,satisfied
افتادگی مثانه و عمل خوبی داشتم,satisfied
باتشکر از ایشون . ازهرلحاظی عالی هستن,satisfied
با سلام آبجی بنده دچار کم کاری تیرویید بود و با مراجعه به خانم دکتر و تحت درمان قرار گرفتن خوب شدن,satisfied
